"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Abs_log2foldchange","Significant","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000031523",11.0160602152223,-2.04279430337775,0.589023829339419,-3.46810129170617,0.000524149681473823,0.00291287529589999,2.53567810770388,2.04279430337775,"Both","8",37034905,37420297,-1,"protein_coding","Dlc1","deleted in liver cancer 1 [Source:MGI Symbol;Acc:MGI:1354949]"
"ENSMUSG00000030254",276.62371982839,2.04214226548807,0.153565753838398,13.2981619563245,2.37228549797794e-40,3.03309186629627e-38,37.5181144355775,2.04214226548807,"Both","6",112596811,112673647,-1,"protein_coding","Rad18","RAD18 E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1890476]"
"ENSMUSG00000069763",9.97280780986314,-2.04143134504815,0.613071316066137,-3.32984318716344,0.00086894906844967,0.00455670701463866,2.34134889461621,2.04143134504815,"Both","11",89921174,89927334,1,"protein_coding","Tmem100","transmembrane protein 100 [Source:MGI Symbol;Acc:MGI:1915138]"
"ENSMUSG00000037544",588.634119258165,2.0412630343701,0.164016524135708,12.4454718518553,1.4800710187596e-35,1.5632445749225e-33,32.8059730698184,2.0412630343701,"Both","14",47625236,47655864,-1,"protein_coding","Dlgap5","DLG associated protein 5 [Source:MGI Symbol;Acc:MGI:2183453]"
"ENSMUSG00000048922",348.709276850384,2.03973354733217,0.240752887849104,8.47231186115869,2.40570030268578e-17,8.50043266952644e-16,15.0705589682615,2.03973354733217,"Both","14",67913780,67953290,-1,"protein_coding","Cdca2","cell division cycle associated 2 [Source:MGI Symbol;Acc:MGI:1919787]"
"ENSMUSG00000029516",700.962617687009,2.03608595737405,0.192610623426376,10.5709951048071,4.06161790025751e-26,2.73126236240846e-24,23.5636365799505,2.03608595737405,"Both","5",115983337,116147006,1,"protein_coding","Cit","citron [Source:MGI Symbol;Acc:MGI:105313]"
"ENSMUSG00000004655",15.3541175459117,-2.03465952929068,0.484339774183382,-4.20089292216647,2.65864320384944e-05,0.000200886749702994,3.69704870795384,2.03465952929068,"Both","6",55313417,55325540,1,"protein_coding","Aqp1","aquaporin 1 [Source:MGI Symbol;Acc:MGI:103201]"
"ENSMUSG00000058773",8.32449002562842,2.03052448076137,0.59015393023667,3.44066925038875,0.000580277390133789,0.00318832649133731,2.49643721233052,2.03052448076137,"Both","13",21964053,21964795,-1,"protein_coding","H1f5","H1.5 linker histone, cluster member [Source:MGI Symbol;Acc:MGI:1861461]"
"ENSMUSG00000030218",5.99408397192934,-2.02925532616031,0.697137013256172,-2.9108414667041,0.0036045685795133,0.0155393047414067,1.80856841627676,2.02925532616031,"Both","6",136849433,136852821,-1,"protein_coding","Mgp","matrix Gla protein [Source:MGI Symbol;Acc:MGI:96976]"
"ENSMUSG00000035365",182.975779357419,2.0249395987839,0.289246715536374,7.00073497819636,2.54623193073589e-12,5.65525386764815e-11,10.2475478945681,2.0249395987839,"Both","10",87927294,87982803,-1,"protein_coding","Parpbp","PARP1 binding protein [Source:MGI Symbol;Acc:MGI:1922567]"
"ENSMUSG00000019845",94.9317404999295,2.02354857549014,0.20956244097033,9.65606511415198,4.63319215198307e-22,2.42046925488277e-20,19.6161004294534,2.02354857549014,"Both","10",39009972,39028538,1,"protein_coding","Tube1","tubulin, epsilon 1 [Source:MGI Symbol;Acc:MGI:1919174]"
"ENSMUSG00000018102",896.403535217079,-2.0208559604516,0.171060126846377,-11.8137171865099,3.31571161847115e-32,3.05391182906959e-30,29.5151435058196,2.0208559604516,"Both","13",23868182,23876891,1,"protein_coding","H2bc4","H2B clustered histone 4 [Source:MGI Symbol;Acc:MGI:1915274]"
"ENSMUSG00000047534",485.269203565867,2.01801861391299,0.114287555022906,17.6573784740475,8.92915790046116e-70,4.33823136593906e-67,66.3626872899725,2.01801861391299,"Both","12",65179508,65219378,-1,"protein_coding","Mis18bp1","MIS18 binding protein 1 [Source:MGI Symbol;Acc:MGI:2145099]"
"ENSMUSG00000028312",1943.7070722191,2.01748760295455,0.0997547346244444,20.224479675576,5.96160210632292e-91,6.09777764917262e-88,87.2148284159001,2.01748760295455,"Both","4",52439243,52488260,1,"protein_coding","Smc2","structural maintenance of chromosomes 2 [Source:MGI Symbol;Acc:MGI:106067]"
"ENSMUSG00000078452",75.3178561183947,2.01639681212161,0.214831569717459,9.38594274004295,6.2356079341805e-21,2.9271208838856e-19,18.5335593417547,2.01639681212161,"Both","10",22236451,22250038,1,"protein_coding","Raet1d","retinoic acid early transcript delta [Source:MGI Symbol;Acc:MGI:1861032]"
"ENSMUSG00000003477",14.5047807766988,-2.01602731486888,0.545307359990004,-3.69704768867568,0.000218121379551989,0.00133300971390357,2.87516668578543,2.01602731486888,"Both","6",55147611,55152028,-1,"protein_coding","Inmt","indolethylamine N-methyltransferase [Source:MGI Symbol;Acc:MGI:102963]"
"ENSMUSG00000007080",662.405212562339,2.01479363362479,0.110319275151153,18.263296516989,1.62196176156475e-74,9.85037652320292e-72,71.0065471686065,2.01479363362479,"Both","5",110434172,110485340,1,"protein_coding","Pole","polymerase (DNA directed), epsilon [Source:MGI Symbol;Acc:MGI:1196391]"
"ENSMUSG00000041361",7.5542828399671,-2.01384400772762,0.744687773198764,-2.70427967291214,0.00684526484924243,0.0269456911242004,1.56951067279992,2.01384400772762,"Both","9",71411629,71499642,-1,"protein_coding","Myzap","myocardial zonula adherens protein [Source:MGI Symbol;Acc:MGI:2142908]"
"ENSMUSG00000024742",832.950906311463,2.01275176178581,0.100336915560765,20.0599325835053,1.6530797178378e-89,1.52980720173618e-86,85.8153632989197,2.01275176178581,"Both","19",10176496,10181533,-1,"protein_coding","Fen1","flap structure specific endonuclease 1 [Source:MGI Symbol;Acc:MGI:102779]"
"ENSMUSG00000008845",19.2773609499187,-2.01202126922108,0.450131428595473,-4.4698528949625,7.82734134136261e-06,6.56240516083006e-05,4.18293695991754,2.01202126922108,"Both","6",124281615,124307486,1,"protein_coding","Cd163","CD163 antigen [Source:MGI Symbol;Acc:MGI:2135946]"
"ENSMUSG00000020330",848.724391144891,2.0107238905823,0.12964987573314,15.5088763426276,3.02119733406306e-54,7.82852653202419e-52,51.1063199721987,2.0107238905823,"Both","11",40592222,40624249,-1,"protein_coding","Hmmr","hyaluronan mediated motility receptor (RHAMM) [Source:MGI Symbol;Acc:MGI:104667]"
"ENSMUSG00000006386",9.30783592005901,-2.00941449076701,0.583720373349791,-3.44242651534603,0.000576520475646677,0.00316947635748728,2.49901248347273,2.00941449076701,"Both","4",94627526,94763213,1,"protein_coding","Tek","TEK receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:98664]"
"ENSMUSG00000025574",1120.07713591866,2.00843129694754,0.115996609744948,17.3145689461413,3.65247291151637e-67,1.61323087641839e-64,63.7923034744094,2.00843129694754,"Both","11",117706352,117716918,-1,"protein_coding","Tk1","thymidine kinase 1 [Source:MGI Symbol;Acc:MGI:98763]"
"ENSMUSG00000038252",2296.87524065327,2.00618331130825,0.177558333743387,11.2987279673825,1.33132395799564e-29,1.08255020082374e-27,26.9655519550806,2.00618331130825,"Both","6",125144970,125168664,-1,"protein_coding","Ncapd2","non-SMC condensin I complex, subunit D2 [Source:MGI Symbol;Acc:MGI:1915548]"
"ENSMUSG00000028100",10.5363263133138,2.00609417842135,0.738523934158668,2.71635635032831,0.00660048316389009,0.0261250081073401,1.58294356610682,2.00609417842135,"Both","3",96613383,96615878,-1,"protein_coding","Nudt17","nudix (nucleoside diphosphate linked moiety X)-type motif 17 [Source:MGI Symbol;Acc:MGI:1925623]"
"ENSMUSG00000046447",19.2344662466077,-2.00286958610355,0.700491833492521,-2.8592333134244,0.00424666321252903,0.0178984282958771,1.74718510379086,2.00286958610355,"Both","4",138181625,138187434,1,"protein_coding","Camk2n1","calcium/calmodulin-dependent protein kinase II inhibitor 1 [Source:MGI Symbol;Acc:MGI:1913509]"
"ENSMUSG00000069910",244.970296422634,2.00208823408893,0.172992923936748,11.5732377286192,5.63165785952354e-31,4.80024731763072e-29,28.3187363863921,2.00208823408893,"Both","11",34700017,34724468,-1,"protein_coding","Spdl1","spindle apparatus coiled-coil protein 1 [Source:MGI Symbol;Acc:MGI:1917635]"
"ENSMUSG00000017697",19.5670317736389,1.99894498947476,0.413712725481542,4.83172227092623,1.35356989247691e-06,1.30676986042703e-05,4.88380089072642,1.99894498947476,"Both","2",163568504,163592159,-1,"protein_coding","Ada","adenosine deaminase [Source:MGI Symbol;Acc:MGI:87916]"
"ENSMUSG00000041859",2063.88846009671,1.9978601814956,0.0861141441952006,23.2001397699188,4.53844483020376e-119,1.470002280503e-115,114.832681991504,1.9978601814956,"Both","1",20873192,20890536,-1,"protein_coding","Mcm3","minichromosome maintenance complex component 3 [Source:MGI Symbol;Acc:MGI:101845]"
"ENSMUSG00000026576",37.3539683643925,-1.99579143579114,0.811292166190458,-2.4600156626221,0.0138930952488341,0.0481194819222673,1.31767905713252,1.99579143579114,"Both","1",164264678,164285924,-1,"protein_coding","Atp1b1","ATPase, Na+/K+ transporting, beta 1 polypeptide [Source:MGI Symbol;Acc:MGI:88108]"
"ENSMUSG00000041831",10.1144302826736,-1.99277322313947,0.707424767082742,-2.81694014100921,0.00484835608517067,0.020064512810734,1.6975713809677,1.99277322313947,"Both","17",6926492,7005443,1,"protein_coding","Sytl3","synaptotagmin-like 3 [Source:MGI Symbol;Acc:MGI:1933367]"
"ENSMUSG00000040658",92.4066671648634,1.98773105297436,0.210099885269313,9.4608859515864,3.05344977756288e-21,1.46883027171181e-19,18.8330283855015,1.98773105297436,"Both","17",46807637,46810550,1,"protein_coding","Dnph1","2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:MGI Symbol;Acc:MGI:3039376]"
"ENSMUSG00000033436",8.59353833725582,-1.98756317114309,0.739241032552149,-2.68865374569542,0.00717407906647966,0.0279948916236314,1.55292120944601,1.98756317114309,"Both","X",133704894,133709970,-1,"protein_coding","Armcx2","armadillo repeat containing, X-linked 2 [Source:MGI Symbol;Acc:MGI:1914666]"
"ENSMUSG00000060716",13.181675230283,-1.98688141357312,0.716079598210212,-2.77466557983105,0.00552584968714656,0.0224148116927586,1.64946490529872,1.98688141357312,"Both","12",79075937,79128429,1,"protein_coding","Plekhh1","pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 [Source:MGI Symbol;Acc:MGI:2144989]"
"ENSMUSG00000054435",36.8101995941071,-1.98433941494927,0.398920618926821,-4.97427137330617,6.54935082177027e-07,6.69895178264649e-06,5.17399314813903,1.98433941494927,"Both","6",48661483,48668994,1,"protein_coding","Gimap4","GTPase, IMAP family member 4 [Source:MGI Symbol;Acc:MGI:1349656]"
"ENSMUSG00000023092",26.0585789802708,-1.98402493604455,0.462552053863341,-4.28930088943184,1.79236415704285e-05,0.000140511516853452,3.8522880778876,1.98402493604455,"Both","X",55777147,55838706,1,"protein_coding","Fhl1","four and a half LIM domains 1 [Source:MGI Symbol;Acc:MGI:1298387]"
"ENSMUSG00000036905",26.637086424744,-1.98338562365568,0.500020654142649,-3.96660739356149,7.29029342256665e-05,0.000500634496021768,3.30047922880741,1.98338562365568,"Both","4",136607440,136613498,-1,"protein_coding","C1qb","complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]"
"ENSMUSG00000042029",1368.62860164187,1.98295429888621,0.106728283515078,18.5794639769136,4.71187950971994e-77,3.1576091859275e-74,73.5006416231872,1.98295429888621,"Both","12",116369022,116427351,1,"protein_coding","Ncapg2","non-SMC condensin II complex, subunit G2 [Source:MGI Symbol;Acc:MGI:1923294]"
"ENSMUSG00000121491",119.352078895926,1.98258835427139,0.199934474842714,9.91619057109123,3.54010339480716e-23,2.01164822732989e-21,20.6964479611341,1.98258835427139,"Both","17",95057474,95082579,1,"lncRNA","2700099C18Rik","NDC80 homolog, kinetochore complex component pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:77022]"
"ENSMUSG00000028965",8.01986240340624,1.97875609117542,0.722403194182038,2.7391297645298,0.00616020539768113,0.0246078996297091,1.60892545326814,1.97875609117542,"Both","4",150999019,151030559,1,"protein_coding","Tnfrsf9","tumor necrosis factor receptor superfamily, member 9 [Source:MGI Symbol;Acc:MGI:1101059]"
"ENSMUSG00000035183",12.0210562523081,1.97525566282478,0.743559482053903,2.65648641500558,0.00789596322204214,0.0302722724910568,1.51895497602785,1.97525566282478,"Both","2",124910044,124930597,1,"protein_coding","Slc24a5","solute carrier family 24, member 5 [Source:MGI Symbol;Acc:MGI:2677271]"
"ENSMUSG00000044469",54.65940244356,1.97503612428879,0.265581558191553,7.43664634599469,1.03273544882031e-13,2.67246081389798e-12,11.5730886541015,1.97503612428879,"Both","17",56469477,56480955,1,"protein_coding","Tnfaip8l1","tumor necrosis factor, alpha-induced protein 8-like 1 [Source:MGI Symbol;Acc:MGI:1913693]"
"ENSMUSG00000053044",9.53363104000579,-1.9746650681715,0.663743541062467,-2.97504223545531,0.0029294821107228,0.0130040098994488,1.88592270856423,1.9746650681715,"Both","6",71299772,71314478,1,"protein_coding","Cd8b1","CD8 antigen, beta chain 1 [Source:MGI Symbol;Acc:MGI:88347]"
"ENSMUSG00000034845",11.9597747397109,-1.9716837689628,0.581317282813867,-3.39175150516576,0.000694473933203555,0.00373447880959543,2.42777000051817,1.9716837689628,"Both","8",71950409,71964396,-1,"protein_coding","Plvap","plasmalemma vesicle associated protein [Source:MGI Symbol;Acc:MGI:1890497]"
"ENSMUSG00000032850",57.3410235493917,1.97124108245271,0.39471679438777,4.99406437851275,5.91216754150651e-07,6.09533496029907e-06,5.21500242336596,1.97124108245271,"Both","5",118328801,118383181,-1,"protein_coding","Rnft2","ring finger protein, transmembrane 2 [Source:MGI Symbol;Acc:MGI:2442859]"
"ENSMUSG00000030782",9.33871039785588,-1.97077540103558,0.617356097533278,-3.19228304200778,0.00141152940656085,0.0069711975824914,2.15669260801522,1.97077540103558,"Both","7",127845984,127854871,1,"protein_coding","Tgfb1i1","transforming growth factor beta 1 induced transcript 1 [Source:MGI Symbol;Acc:MGI:102784]"
"ENSMUSG00000027848",12.04453708763,-1.96908887264641,0.579748141165521,-3.39645568968581,0.000682646088796409,0.00367655947465012,2.43455840417791,1.96908887264641,"Both","3",103629538,103645317,-1,"protein_coding","Olfml3","olfactomedin-like 3 [Source:MGI Symbol;Acc:MGI:1914877]"
"ENSMUSG00000000861",18.7258923406312,-1.96584774615738,0.64114827705362,-3.0661358947908,0.00216844734359087,0.0101156038587002,1.99500818657845,1.96584774615738,"Both","11",24028056,24124123,1,"protein_coding","Bcl11a","B cell CLL/lymphoma 11A (zinc finger protein) [Source:MGI Symbol;Acc:MGI:106190]"
"ENSMUSG00000059060",44.5023322573515,1.96421063486398,0.284188826857259,6.91163919632407,4.7908511235803e-12,1.03106756074928e-10,9.98671287661824,1.96421063486398,"Both","12",79344056,79861464,1,"protein_coding","Rad51b","RAD51 paralog B [Source:MGI Symbol;Acc:MGI:1099436]"
"ENSMUSG00000021485",211.031158682753,1.96380559839737,0.196385953682077,9.99972534479994,1.52820313760426e-23,8.83901779053609e-22,21.0535959919835,1.96380559839737,"Both","13",55472981,55477636,-1,"protein_coding","Mxd3","Max dimerization protein 3 [Source:MGI Symbol;Acc:MGI:104987]"
"ENSMUSG00000034206",209.634242455564,1.96055932618228,0.20088942657415,9.75939530325963,1.68154841292075e-22,9.00253770157079e-21,20.0456350511786,1.96055932618228,"Both","16",36832148,36915779,1,"protein_coding","Polq","polymerase (DNA directed), theta [Source:MGI Symbol;Acc:MGI:2155399]"
"ENSMUSG00000051278",263.592512292764,1.95898576132169,0.184087267652073,10.6416146336867,1.90794031462965e-26,1.31485503810328e-24,23.8811221252139,1.95898576132169,"Both","3",127347138,127411672,1,"protein_coding","Zgrf1","zinc finger, GRF-type containing 1 [Source:MGI Symbol;Acc:MGI:1918893]"
"ENSMUSG00000028832",3503.41194759634,1.95875422494071,0.112168895584218,17.4625435575412,2.76342301310337e-68,1.309862508211e-65,64.8827742883588,1.95875422494071,"Both","4",134195631,134201154,1,"protein_coding","Stmn1","stathmin 1 [Source:MGI Symbol;Acc:MGI:96739]"
"ENSMUSG00000062148",248.555090411337,1.95854353078613,0.152205863475535,12.8677272088203,6.83849143739038e-38,8.05449955116634e-36,35.0939614383508,1.95854353078613,"Both","14",52091156,52092100,1,"protein_coding","Ear6","eosinophil-associated, ribonuclease A family, member 6 [Source:MGI Symbol;Acc:MGI:1890463]"
"ENSMUSG00000034773",83.5826606300326,1.95547152038084,0.231364722148974,8.45190010913472,2.86599761204453e-17,1.00719344651851e-15,14.9968871087045,1.95547152038084,"Both","11",102139708,102156013,1,"protein_coding","Hrob","homologous recombination factor with OB-fold [Source:MGI Symbol;Acc:MGI:2387601]"
"ENSMUSG00000020808",212.71431540961,1.95462013888608,0.218718089093614,8.93671002241373,4.0092869601885e-19,1.65427776612109e-17,16.7813915672348,1.95462013888608,"Both","11",71932858,71938196,1,"protein_coding","Pimreg","PICALM interacting mitotic regulator [Source:MGI Symbol;Acc:MGI:1924434]"
"ENSMUSG00000027635",236.210378970086,1.948583876918,0.190196228720035,10.2451236285356,1.24465659489426e-24,7.77770297915596e-23,22.1091486460403,1.948583876918,"Both","2",156837185,156849074,-1,"protein_coding","Dsn1","DSN1 homolog, MIS12 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914184]"
"ENSMUSG00000069793",1049.51443845102,1.9467968812037,0.121728423010328,15.9929524515283,1.43085839414056e-57,4.27804646641962e-55,54.3687545026069,1.9467968812037,"Both","11",82869216,82882656,-1,"protein_coding","Slfn9","schlafen 9 [Source:MGI Symbol;Acc:MGI:2445121]"
"ENSMUSG00000025395",519.060010155801,1.94222441178529,0.0864649469170158,22.4625640914269,9.64581365918352e-112,2.67795346646532e-108,107.572196973789,1.94222441178529,"Both","10",127851037,127865906,1,"protein_coding","Prim1","DNA primase, p49 subunit [Source:MGI Symbol;Acc:MGI:97757]"
"ENSMUSG00000032783",186.254617203275,1.94173618156459,0.224129871513418,8.66344217507994,4.57728770326668e-18,1.73740252393134e-16,15.7600995519213,1.94173618156459,"Both","15",98972456,98981290,1,"protein_coding","Troap","trophinin associated protein [Source:MGI Symbol;Acc:MGI:1925983]"
"ENSMUSG00000063234",19.3113001345605,1.94108794155216,0.478636323178336,4.05545473160617,5.00368627747687e-05,0.000357112152465977,3.44719537058819,1.94108794155216,"Both","15",103216662,103219039,-1,"protein_coding","Gpr84","G protein-coupled receptor 84 [Source:MGI Symbol;Acc:MGI:1934129]"
"ENSMUSG00000024795",713.161628687564,1.94053408874077,0.197587505640364,9.82113763950645,9.13072318714336e-23,4.97048947952224e-21,20.303600841088,1.94053408874077,"Both","19",34899761,34953145,1,"protein_coding","Kif20b","kinesin family member 20B [Source:MGI Symbol;Acc:MGI:2444576]"
"ENSMUSG00000024910",14.2176358320961,-1.94026585104594,0.655559083352034,-2.95971164204588,0.00307927113706754,0.0135913139399888,1.86673855582802,1.94026585104594,"Both","19",5515071,5518535,-1,"protein_coding","Ctsw","cathepsin W [Source:MGI Symbol;Acc:MGI:1338045]"
"ENSMUSG00000031497",203.722008957236,-1.93799984960459,0.23279863356506,-8.32479048491914,8.44780245628217e-17,2.88531797777483e-15,14.5398063182506,1.93799984960459,"Both","8",10056467,10089072,1,"protein_coding","Tnfsf13b","tumor necrosis factor (ligand) superfamily, member 13b [Source:MGI Symbol;Acc:MGI:1344376]"
"ENSMUSG00000106244",9.76361215874534,-1.93613438063667,0.719414105980161,-2.69126552362884,0.00711815160778037,0.0278282354346417,1.55551433104627,1.93613438063667,"Both","5",49226352,49228802,-1,"TEC","Gm43046","predicted gene 43046 [Source:MGI Symbol;Acc:MGI:5663183]"
"ENSMUSG00000029378",19.2103199606274,-1.93600828176491,0.479495572633328,-4.03759365520855,5.40022880052743e-05,0.000381907010587518,3.41804236930008,1.93600828176491,"Both","5",91287458,91296291,1,"protein_coding","Areg","amphiregulin [Source:MGI Symbol;Acc:MGI:88068]"
"ENSMUSG00000087259",12.2457176136279,-1.93496667658856,0.555571045652046,-3.48284290862852,0.000496119392965966,0.00277855454838634,2.55618107275636,1.93496667658856,"Both","11",112934701,113092720,-1,"lncRNA","2610035D17Rik","RIKEN cDNA 2610035D17 gene [Source:MGI Symbol;Acc:MGI:1919636]"
"ENSMUSG00000076617",177.381324876049,-1.93176927530553,0.350312222423461,-5.51442156925485,3.49928911375611e-08,4.42742087478751e-07,6.35384919161733,1.93176927530553,"Both","12",113382178,113386350,-1,"IG_C_gene","Ighm","immunoglobulin heavy constant mu [Source:MGI Symbol;Acc:MGI:96448]"
"ENSMUSG00000029797",9.49310963239305,1.92914054248919,0.639699767203078,3.01569680246072,0.00256389494330717,0.0116417603570634,1.9339813448103,1.92914054248919,"Both","6",48425163,48478184,1,"protein_coding","Sspo","SCO-spondin [Source:MGI Symbol;Acc:MGI:2674311]"
"ENSMUSG00000009292",124.473689457602,1.92874184459904,0.444983002423739,4.33441689703549,1.46146982967119e-05,0.000116307144430098,3.93439360692875,1.92874184459904,"Both","10",77743556,77806397,-1,"protein_coding","Trpm2","transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"
"ENSMUSG00000112558",5.29742421879579,-1.92723760728203,0.783623503821923,-2.45939229474667,0.0139172449916964,0.048185950324003,1.31707957143363,1.92723760728203,"Both","10",67411713,67422217,1,"lncRNA","Gm32364","predicted gene, 32364 [Source:MGI Symbol;Acc:MGI:5591523]"
"ENSMUSG00000020492",308.374885135722,1.92577267207872,0.220761972839586,8.72329888752199,2.7021179576792e-18,1.04192381725273e-16,15.9821640343535,1.92577267207872,"Both","11",87000060,87015461,1,"protein_coding","Ska2","spindle and kinetochore associated complex subunit 2 [Source:MGI Symbol;Acc:MGI:1913390]"
"ENSMUSG00000097755",13.4987286275449,1.9255731234066,0.524526106281836,3.67107204073454,0.000241535242572785,0.00146002983022069,2.83563827094988,1.9255731234066,"Both","18",34884796,34891747,1,"lncRNA","2010110K18Rik","RIKEN cDNA 2010110K18 gene [Source:MGI Symbol;Acc:MGI:1922951]"
"ENSMUSG00000026873",126.833134739896,1.92541081338625,0.391222752937279,4.92152053767418,8.58743884862513e-07,8.519054955803e-06,5.06960858014457,1.92541081338625,"Both","2",34783769,34804038,-1,"protein_coding","Phf19","PHD finger protein 19 [Source:MGI Symbol;Acc:MGI:1921266]"
"ENSMUSG00000022610",8.21271882522088,-1.92477498427233,0.642061577180812,-2.99780434257365,0.00271932192691556,0.0122133816333896,1.91316407222332,1.92477498427233,"Both","15",89014787,89024906,-1,"protein_coding","Mapk12","mitogen-activated protein kinase 12 [Source:MGI Symbol;Acc:MGI:1353438]"
"ENSMUSG00000025044",691.361392188429,1.92251506399885,0.223987454251094,8.58313725840943,9.23200898854384e-18,3.40445659740723e-16,15.4679521981655,1.92251506399885,"Both","8",40034726,40095714,-1,"protein_coding","Msr1","macrophage scavenger receptor 1 [Source:MGI Symbol;Acc:MGI:98257]"
"ENSMUSG00000028068",875.122826643085,1.92139106060559,0.124358013767872,15.4504804506775,7.4883196460312e-54,1.86574364103808e-51,50.7291480298988,1.92139106060559,"Both","3",87989278,88028355,1,"protein_coding","Iqgap3","IQ motif containing GTPase activating protein 3 [Source:MGI Symbol;Acc:MGI:3028642]"
"ENSMUSG00000044156",61.5615629302384,-1.91589679186549,0.380236677280921,-5.03869538721542,4.6871577082445e-07,4.91847855842461e-06,5.30816921753066,1.91589679186549,"Both","6",3457096,3498298,-1,"protein_coding","Hepacam2","HEPACAM family member 2 [Source:MGI Symbol;Acc:MGI:2141520]"
"ENSMUSG00000027203",476.194702348719,1.91509750804325,0.173336185345076,11.0484576791089,2.23013273335315e-28,1.69962351137196e-26,25.7696472698228,1.91509750804325,"Both","2",125089110,125100528,1,"protein_coding","Dut","deoxyuridine triphosphatase [Source:MGI Symbol;Acc:MGI:1346051]"
"ENSMUSG00000052336",14.5732175107704,-1.91421204982244,0.593867290145159,-3.22329934917707,0.00126723045762304,0.00634562141547184,2.19752584179691,1.91421204982244,"Both","9",119730682,119898945,-1,"protein_coding","Cx3cr1","chemokine (C-X3-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:1333815]"
"ENSMUSG00000026646",94.253405842463,1.91397071640819,0.269873630359599,7.09209978706655,1.32092206656276e-12,3.04156391487923e-11,10.5169030529187,1.91397071640819,"Both","2",3456852,3476068,-1,"protein_coding","Suv39h2","suppressor of variegation 3-9 2 [Source:MGI Symbol;Acc:MGI:1890396]"
"ENSMUSG00000115724",8.46915026840404,-1.91109110747403,0.656414437433777,-2.91140931473926,0.00359802334606629,0.0155214174711326,1.80906861994762,1.91109110747403,"Both","14",44217170,44224923,-1,"lncRNA","Gm49087","predicted gene, 49087 [Source:MGI Symbol;Acc:MGI:6118476]"
"ENSMUSG00000039814",16.1383469424095,1.91085097320515,0.461478634885647,4.1407138462188,3.46226660440073e-05,0.000254966613072845,3.59351668508579,1.91085097320515,"Both","8",18982745,19000991,-1,"protein_coding","Xkr5","X-linked Kx blood group related 5 [Source:MGI Symbol;Acc:MGI:2442327]"
"ENSMUSG00000087684",13.2274094111003,-1.90857428818002,0.697169455039928,-2.73760457286631,0.0061888440493981,0.0247127513340906,1.60707890078587,1.90857428818002,"Both","2",167669613,167675566,-1,"lncRNA","1200007C13Rik","RIKEN cDNA 1200007C13 gene [Source:MGI Symbol;Acc:MGI:1921369]"
"ENSMUSG00000081046",9.08757463363036,-1.90804464355128,0.654510698147548,-2.91522300391971,0.00355434467305717,0.0153755397972671,1.81316962827715,1.90804464355128,"Both","4",98552603,98554374,1,"processed_pseudogene","Gm12846","predicted gene 12846 [Source:MGI Symbol;Acc:MGI:3651461]"
"ENSMUSG00000032232",14.6179625415586,-1.90778781340946,0.696268281556469,-2.74001827161321,0.00614357688952854,0.0245616690539185,1.60974212465311,1.90778781340946,"Both","9",71533791,71678884,-1,"protein_coding","Cgnl1","cingulin-like 1 [Source:MGI Symbol;Acc:MGI:1915428]"
"ENSMUSG00000022040",15.7131136737012,1.90711731673621,0.461380701843456,4.13350040241451,3.57279670117867e-05,0.000262608665244729,3.5806909476834,1.90711731673621,"Both","14",66321823,66361949,-1,"protein_coding","Ephx2","epoxide hydrolase 2, cytoplasmic [Source:MGI Symbol;Acc:MGI:99500]"
"ENSMUSG00000025372",69.3871718022261,1.90680412706981,0.432890103777315,4.404822633808,1.05870464343773e-05,8.65581238559902e-05,4.0626921654517,1.90680412706981,"Both","11",119833589,119897608,1,"protein_coding","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]"
"ENSMUSG00000050914",8.50830000754401,1.90678724439094,0.654609974991273,2.91286004985848,0.00358135067717942,0.0154666597911788,1.81060346722429,1.90678724439094,"Both","8",46449939,46458744,-1,"protein_coding","Ankrd37","ankyrin repeat domain 37 [Source:MGI Symbol;Acc:MGI:3603344]"
"ENSMUSG00000043740",44.935393963123,1.90582554236487,0.341101193072582,5.58727316429917,2.30662751023429e-08,3.00247816703906e-07,6.52252014194968,1.90582554236487,"Both","17",48623169,48634052,1,"protein_coding","B430306N03Rik","RIKEN cDNA B430306N03 gene [Source:MGI Symbol;Acc:MGI:2443478]"
"ENSMUSG00000040536",7.5698613257283,-1.90254672289758,0.601325322557774,-3.16392250837698,0.00155658234527193,0.00758921758605484,2.11980299558992,1.90254672289758,"Both","4",14952245,15149794,-1,"protein_coding","Necab1","N-terminal EF-hand calcium binding protein 1 [Source:MGI Symbol;Acc:MGI:1916602]"
